party_id,party_name_english,party_name_short,country,year,segment_num,union_party_id,in_union,pervote,economic_lr,economic_lr_se,economic_lr_q025,economic_lr_q975,galtan,galtan_se,galtan_q025,galtan_q975
3171,Alliance for a Better Future of Bosnia and Herzegovina,SBB BiH,BA,2019,1,,0,,0.49199144887499996,0.061807173305334355,0.37067465,0.612600425,0.7418165124999999,0.03875522649128298,0.66662875,0.815968575
809,Republican Party,Republicans,US,1944,1,,0,47.0,0.7425549838750001,0.05373446357764132,0.6323903,0.8416933249999999,0.5308927962500001,0.05782794249897227,0.41461344999999994,0.64151355
809,Republican Party,Republicans,US,1945,1,,0,,0.757212033625,0.059847073708028296,0.63210185,0.8649085249999999,0.555465718125,0.05800837599644891,0.43777892499999993,0.6681266499999999
809,Republican Party,Republicans,US,1946,1,,0,,0.7721114101250001,0.05986062328440894,0.64589635,0.8811418999999999,0.579439291875,0.05617770050685337,0.46814595,0.689552675
809,Republican Party,Republicans,US,1947,1,,0,,0.7868503984999999,0.05620194619561648,0.6676731000000001,0.8877649,0.6035930107499999,0.05227149070427819,0.49859827500000004,0.702075425
809,Republican Party,Republicans,US,1948,1,,0,45.399,0.8018330254999998,0.048715453824656786,0.701415625,0.8905930750000001,0.626889078875,0.04606794891192816,0.532994,0.7148729249999999
809,Republican Party,Republicans,US,1949,1,,0,,0.812302038375,0.05234846850236615,0.6999179750000001,0.904618025,0.65283965875,0.048814553869729625,0.5554357499999999,0.746831625
809,Republican Party,Republicans,US,1950,1,,0,,0.8233864575000001,0.051666872527832516,0.712690725,0.912680125,0.678130024125,0.048650696590972785,0.579136,0.7699081999999999
809,Republican Party,Republicans,US,1951,1,,0,,0.834017430375,0.04819635426968272,0.731516975,0.9188924,0.7026969672500001,0.046166110378118366,0.60990185,0.791012975
809,Republican Party,Republicans,US,1952,1,,0,49.342,0.845609291875,0.04083243283121333,0.759401875,0.9183806,0.726477719,0.041401340100044454,0.6442665500000001,0.8051328500000001
809,Republican Party,Republicans,US,1953,1,,0,,0.831181430125,0.049103495123975556,0.7247012249999999,0.91705055,0.71514745225,0.04618808903628806,0.6223223,0.801670575
809,Republican Party,Republicans,US,1954,1,,0,,0.81726791375,0.05368923857101722,0.702989925,0.9105360749999999,0.7031169425,0.048372361564930494,0.6045855500000001,0.794331225
